trapId,week,province,avg(temperature),avg(humidity),name,region,closeToWater,vegetation,bugs
34,43,MI,11.848412771073598,72.69000135149274,MI34,Lombardia,Yes,70,8
33,43,MI,11.848412771073598,72.69000135149274,MI33,Lombardia,Yes,52,8
32,43,MI,11.848412771073598,72.69000135149274,MI32,Lombardia,Yes,28,7
31,43,MI,11.848412771073598,72.69000135149274,MI31,Lombardia,Yes,10,6
10,23,BO,22.349205622597346,70.18714250837054,BO10,Emilia-Romagna,No,92,7
9,23,BO,22.349205622597346,70.18714250837054,BO9,Emilia-Romagna,No,80,7
8,23,BO,22.349205622597346,70.18714250837054,BO8,Emilia-Romagna,No,55,6
7,23,BO,22.349205622597346,70.18714250837054,BO7,Emilia-Romagna,No,28,5
6,23,BO,22.349205622597346,70.18714250837054,BO6,Emilia-Romagna,No,12,5
5,23,BO,22.349205622597346,70.18714250837054,BO5,Emilia-Romagna,Yes,90,7
4,23,BO,22.349205622597346,70.18714250837054,BO4,Emilia-Romagna,Yes,75,6
3,23,BO,22.349205622597346,70.18714250837054,BO3,Emilia-Romagna,Yes,48,6
2,23,BO,22.349205622597346,70.18714250837054,BO2,Emilia-Romagna,Yes,32,5
1,23,BO,22.349205622597346,70.18714250837054,BO1,Emilia-Romagna,Yes,11,4
30,18,FC,17.177777668786426,57.88999938964844,FC30,Emilia-Romagna,No,89,7
29,18,FC,17.177777668786426,57.88999938964844,FC29,Emilia-Romagna,No,71,7
28,18,FC,17.177777668786426,57.88999938964844,FC28,Emilia-Romagna,No,46,5
27,18,FC,17.177777668786426,57.88999938964844,FC27,Emilia-Romagna,No,25,5
26,18,FC,17.177777668786426,57.88999938964844,FC26,Emilia-Romagna,No,7,4
25,18,FC,17.177777668786426,57.88999938964844,FC25,Emilia-Romagna,Yes,87,7
24,18,FC,17.177777668786426,57.88999938964844,FC24,Emilia-Romagna,Yes,73,7
23,18,FC,17.177777668786426,57.88999938964844,FC23,Emilia-Romagna,Yes,50,5
22,18,FC,17.177777668786426,57.88999938964844,FC22,Emilia-Romagna,Yes,26,5
21,18,FC,17.177777668786426,57.88999938964844,FC21,Emilia-Romagna,Yes,9,4
20,36,RA,20.462698558020215,63.294285910470144,RA20,Emilia-Romagna,No,91,48
19,36,RA,20.462698558020215,63.294285910470144,RA19,Emilia-Romagna,No,69,35
18,36,RA,20.462698558020215,63.294285910470144,RA18,Emilia-Romagna,No,50,35
17,36,RA,20.462698558020215,63.294285910470144,RA17,Emilia-Romagna,No,30,31
16,36,RA,20.462698558020215,63.294285910470144,RA16,Emilia-Romagna,No,11,26
15,36,RA,20.462698558020215,63.294285910470144,RA15,Emilia-Romagna,Yes,88,47
14,36,RA,20.462698558020215,63.294285910470144,RA14,Emilia-Romagna,Yes,68,39
13,36,RA,20.462698558020215,63.294285910470144,RA13,Emilia-Romagna,Yes,47,34
12,36,RA,20.462698558020215,63.294285910470144,RA12,Emilia-Romagna,Yes,27,31
11,36,RA,20.462698558020215,63.294285910470144,RA11,Emilia-Romagna,Yes,10,26
10,43,BO,13.581746419270834,74.36285618373326,BO10,Emilia-Romagna,No,92,9
9,43,BO,13.581746419270834,74.36285618373326,BO9,Emilia-Romagna,No,80,9
8,43,BO,13.581746419270834,74.36285618373326,BO8,Emilia-Romagna,No,55,8
7,43,BO,13.581746419270834,74.36285618373326,BO7,Emilia-Romagna,No,28,7
6,43,BO,13.581746419270834,74.36285618373326,BO6,Emilia-Romagna,No,12,7
5,43,BO,13.581746419270834,74.36285618373326,BO5,Emilia-Romagna,Yes,90,9
4,43,BO,13.581746419270834,74.36285618373326,BO4,Emilia-Romagna,Yes,75,9
3,43,BO,13.581746419270834,74.36285618373326,BO3,Emilia-Romagna,Yes,48,9
2,43,BO,13.581746419270834,74.36285618373326,BO2,Emilia-Romagna,Yes,32,7
1,43,BO,13.581746419270834,74.36285618373326,BO1,Emilia-Romagna,Yes,11,6
20,12,RA,6.9238099597749265,55.56999914986746,RA20,Emilia-Romagna,No,91,2
19,12,RA,6.9238099597749265,55.56999914986746,RA19,Emilia-Romagna,No,69,2
18,12,RA,6.9238099597749265,55.56999914986746,RA18,Emilia-Romagna,No,50,2
17,12,RA,6.9238099597749265,55.56999914986746,RA17,Emilia-Romagna,No,30,2
16,12,RA,6.9238099597749265,55.56999914986746,RA16,Emilia-Romagna,No,11,2
15,12,RA,6.9238099597749265,55.56999914986746,RA15,Emilia-Romagna,Yes,88,2
14,12,RA,6.9238099597749265,55.56999914986746,RA14,Emilia-Romagna,Yes,68,2
13,12,RA,6.9238099597749265,55.56999914986746,RA13,Emilia-Romagna,Yes,47,2
12,12,RA,6.9238099597749265,55.56999914986746,RA12,Emilia-Romagna,Yes,27,2
11,12,RA,6.9238099597749265,55.56999914986746,RA11,Emilia-Romagna,Yes,10,1
40,15,MI,9.626190548851374,75.9057126726423,MI40,Lombardia,No,95,5
39,15,MI,9.626190548851374,75.9057126726423,MI39,Lombardia,No,66,5
38,15,MI,9.626190548851374,75.9057126726423,MI38,Lombardia,No,49,5
37,15,MI,9.626190548851374,75.9057126726423,MI37,Lombardia,No,29,4
36,15,MI,9.626190548851374,75.9057126726423,MI36,Lombardia,No,8,3
35,15,MI,9.626190548851374,75.9057126726423,MI35,Lombardia,Yes,88,5
34,15,MI,9.626190548851374,75.9057126726423,MI34,Lombardia,Yes,70,5
33,15,MI,9.626190548851374,75.9057126726423,MI33,Lombardia,Yes,52,4
32,15,MI,9.626190548851374,75.9057126726423,MI32,Lombardia,Yes,28,4
31,15,MI,9.626190548851374,75.9057126726423,MI31,Lombardia,Yes,10,4
20,21,RA,18.420636010548428,65.47000013078961,RA20,Emilia-Romagna,No,91,11
19,21,RA,18.420636010548428,65.47000013078961,RA19,Emilia-Romagna,No,69,10
18,21,RA,18.420636010548428,65.47000013078961,RA18,Emilia-Romagna,No,50,8
17,21,RA,18.420636010548428,65.47000013078961,RA17,Emilia-Romagna,No,30,8
16,21,RA,18.420636010548428,65.47000013078961,RA16,Emilia-Romagna,No,11,6
15,21,RA,18.420636010548428,65.47000013078961,RA15,Emilia-Romagna,Yes,88,10
14,21,RA,18.420636010548428,65.47000013078961,RA14,Emilia-Romagna,Yes,68,9
13,21,RA,18.420636010548428,65.47000013078961,RA13,Emilia-Romagna,Yes,47,9
12,21,RA,18.420636010548428,65.47000013078961,RA12,Emilia-Romagna,Yes,27,7
11,21,RA,18.420636010548428,65.47000013078961,RA11,Emilia-Romagna,Yes,10,6
10,17,BO,14.200793372260202,72.71571459089007,BO10,Emilia-Romagna,No,92,7
9,17,BO,14.200793372260202,72.71571459089007,BO9,Emilia-Romagna,No,80,6
8,17,BO,14.200793372260202,72.71571459089007,BO8,Emilia-Romagna,No,55,6
7,17,BO,14.200793372260202,72.71571459089007,BO7,Emilia-Romagna,No,28,5
6,17,BO,14.200793372260202,72.71571459089007,BO6,Emilia-Romagna,No,12,5
5,17,BO,14.200793372260202,72.71571459089007,BO5,Emilia-Romagna,Yes,90,7
4,17,BO,14.200793372260202,72.71571459089007,BO4,Emilia-Romagna,Yes,75,7
3,17,BO,14.200793372260202,72.71571459089007,BO3,Emilia-Romagna,Yes,48,6
2,17,BO,14.200793372260202,72.71571459089007,BO2,Emilia-Romagna,Yes,32,5
1,17,BO,14.200793372260202,72.71571459089007,BO1,Emilia-Romagna,Yes,11,4
10,24,BO,23.826189798022078,64.492856161935,BO10,Emilia-Romagna,No,92,6
9,24,BO,23.826189798022078,64.492856161935,BO9,Emilia-Romagna,No,80,6
8,24,BO,23.826189798022078,64.492856161935,BO8,Emilia-Romagna,No,55,5
7,24,BO,23.826189798022078,64.492856161935,BO7,Emilia-Romagna,No,28,5
6,24,BO,23.826189798022078,64.492856161935,BO6,Emilia-Romagna,No,12,5
5,24,BO,23.826189798022078,64.492856161935,BO5,Emilia-Romagna,Yes,90,7
4,24,BO,23.826189798022078,64.492856161935,BO4,Emilia-Romagna,Yes,75,6
3,24,BO,23.826189798022078,64.492856161935,BO3,Emilia-Romagna,Yes,48,5
2,24,BO,23.826189798022078,64.492856161935,BO2,Emilia-Romagna,Yes,32,5
1,24,BO,23.826189798022078,64.492856161935,BO1,Emilia-Romagna,Yes,11,4
40,33,MI,28.324604337177583,54.22714178902762,MI40,Lombardia,No,95,21
39,33,MI,28.324604337177583,54.22714178902762,MI39,Lombardia,No,66,19
38,33,MI,28.324604337177583,54.22714178902762,MI38,Lombardia,No,49,17
37,33,MI,28.324604337177583,54.22714178902762,MI37,Lombardia,No,29,15
36,33,MI,28.324604337177583,54.22714178902762,MI36,Lombardia,No,8,13
35,33,MI,28.324604337177583,54.22714178902762,MI35,Lombardia,Yes,88,21
34,33,MI,28.324604337177583,54.22714178902762,MI34,Lombardia,Yes,70,16
33,33,MI,28.324604337177583,54.22714178902762,MI33,Lombardia,Yes,52,16
32,33,MI,28.324604337177583,54.22714178902762,MI32,Lombardia,Yes,28,15
31,33,MI,28.324604337177583,54.22714178902762,MI31,Lombardia,Yes,10,12
